state_name,county_name,fips_code_lz,dem_votes_actuals,dem_votes_preds,gop_votes_actuals,gop_votes_preds,dem_diff,dem_perc_diff,gop_diff,gop_perc_diff
New Jersey,Bergen County,34003,232660,227705.1367,217096,196334.1994,4954.8633,0.021759998,20761.8006,0.105747245
New Jersey,Burlington County,34005,132275,156307.9593,94116,110134.849,-24032.9593,-0.153753906,-16018.849,-0.145447596
New Jersey,Camden County,34007,155522,163016.3635,87767,69953.58562,-7494.3635,-0.045973075,17813.41438,0.254646195
New Jersey,Cape May County,34009,21648,24265.33807,32151,35029.48915,-2617.33807,-0.107863244,-2878.48915,-0.082173312
New Jersey,Cumberland County,34011,26577,29233.05164,28675,25504.15539,-2656.05164,-0.09085783,3170.84461,0.124326588
New Jersey,Essex County,34013,224596,237670.9789,83908,53440.88396,-13074.9789,-0.055012938,30467.11604,0.570108759
New Jersey,Gloucester County,34015,78708,92600.95341,83326,73686.90929,-13892.95341,-0.15003035,9639.09071,0.13081144
New Jersey,Hudson County,34017,144765,152026.4366,79913,39531.33636,-7261.4366,-0.047764302,40381.66364,1.021510208
New Jersey,Hunterdon County,34019,36995,43526.7038,42391,42271.65127,-6531.7038,-0.15006199,119.34873,0.002823375
New Jersey,Mercer County,34021,107558,119018.442,52274,44259.33039,-11460.442,-0.096291313,8014.66961,0.181084294
New Jersey,Middlesex County,34023,191802,211118.8687,162459,123682.3913,-19316.8687,-0.091497595,38776.6087,0.313517618
New Jersey,Monmouth County,34025,156382,173224.4119,197409,186408.1935,-16842.4119,-0.097228859,11000.8065,0.059014608
New Jersey,Morris County,34027,135672,166660.555,143439,136214.038,-30988.555,-0.185938148,7224.962,0.053041244
New Jersey,Ocean County,34029,105789,126571.7133,227232,246185.3271,-20782.7133,-0.16419714,-18953.3271,-0.076988045
New Jersey,Passaic County,34031,95156,109569.8367,100954,70286.12528,-14413.8367,-0.131549313,30667.87472,0.436328999
New Jersey,Salem County,34033,12275,12001.31551,18229,18532.79156,273.68449,0.022804541,-303.79156,-0.01639211
New Jersey,Somerset County,34035,98790,102889.71,74101,85445.10387,-4099.71,-0.039845676,-11344.10387,-0.13276482
New Jersey,Sussex County,34037,31019,36435.93603,52123,51733.086,-5416.93603,-0.148670149,389.914,0.007537033
New Jersey,Union County,34039,147327,143977.0237,89063,75369.84664,3349.9763,0.023267437,13693.15336,0.181679464
New Jersey,Warren County,34041,23318,22027.7174,35772,32203.21112,1290.2826,0.058575411,3568.78888,0.110820901
New Mexico,Bernalillo County,35001,184117,210840.8457,118762,131039.5872,-26723.8457,-0.126748902,-12277.5872,-0.093693726
New Mexico,Catron County,35003,571,552.2242129,1752,1761.498681,18.7757871,0.034000297,-9.498681,-0.005392386
New Mexico,Chaves County,35005,5941,6601.850416,15894,16367.21619,-660.850416,-0.100100786,-473.21619,-0.028912442
New Mexico,Cibola County,35006,4450,5356.938862,4311,5633.918278,-906.938862,-0.169301701,-1322.918278,-0.234813182
New Mexico,Colfax County,35007,2436,2572.864457,3252,2984.529371,-136.864457,-0.053195362,267.470629,0.089619031
New Mexico,Curry County,35009,4230,4191.748321,10714,10639.72755,38.251679,0.009125471,74.27245,0.006980672
New Mexico,De Baca County,35011,206,220.1969004,649,628.4724674,-14.1969004,-0.064473661,20.5275326,0.032662581
New Mexico,Eddy County,35015,5032,5779.451957,18141,17239.9726,-747.451957,-0.12932921,901.0274,0.052263853
New Mexico,Grant County,35017,7301,7656.477379,6580,6941.96822,-355.477379,-0.04642832,-361.96822,-0.052142016
New Mexico,Guadalupe County,35019,959,1034.789875,945,694.7324442,-75.789875,-0.073241802,250.2675558,0.360235883
New Mexico,Harding County,35021,128,170.4261768,297,299.8841958,-42.4261768,-0.248941668,-2.8841958,-0.009617699
New Mexico,Hidalgo County,35023,705,872.9924074,1140,1173.120739,-167.9924074,-0.192432839,-33.120739,-0.028233018
New Mexico,Lea County,35025,3930,3728.213351,16997,16713.03063,201.786649,0.054124223,283.96937,0.016990896
New Mexico,Lincoln County,35027,3033,3508.984129,6942,7803.034632,-475.984129,-0.135647273,-861.034632,-0.110346125
New Mexico,Los Alamos County,35028,7726,6914.45711,4047,5257.607719,811.54289,0.117368996,-1210.607719,-0.230258282
New Mexico,Luna County,35029,3176,4012.555304,4698,5053.71453,-836.555304,-0.20848443,-355.71453,-0.070386748
New Mexico,McKinley County,35031,15711,18353.02447,9364,6979.411912,-2642.02447,-0.143955808,2384.588088,0.341660317
New Mexico,Mora County,35033,1439,1592.796397,1010,749.6168162,-153.796397,-0.096557474,260.3831838,0.347355046
New Mexico,Otero County,35035,8582,8732.044752,15117,15065.08568,-150.044752,-0.017183232,51.91432,0.003446002
New Mexico,Quay County,35037,1055,1112.347364,2570,2533.497354,-57.347364,-0.051555266,36.502646,0.014408006
New Mexico,Rio Arriba County,35039,9373,10410.28172,6268,4828.322648,-1037.28172,-0.09964012,1439.677352,0.298173394
New Mexico,Roosevelt County,35041,1820,1711.913949,4687,4563.882414,108.086051,0.063137549,123.117586,0.026976503
New Mexico,Sandoval County,35043,41205,54207.71172,36605,46916.28017,-13002.71172,-0.239868301,-10311.28017,-0.219780429
New Mexico,San Juan County,35045,17464,21038.18346,34264,37188.26718,-3574.18346,-0.169890308,-2924.26718,-0.078634134
New Mexico,San Miguel County,35047,6985,7298.655792,3887,2859.234488,-313.655792,-0.04297446,1027.765512,0.359454783
New Mexico,Santa Fe County,35049,61405,73834.92053,20457,18620.89177,-12429.92053,-0.168347449,1836.10823,0.098604742
New Mexico,Sierra County,35051,2332,2211.31991,3473,3592.434549,120.68009,0.054573782,-119.434549,-0.033246131
New Mexico,Socorro County,35053,3384,4131.354675,3651,3554.71034,-747.354675,-0.180898212,96.28966,0.027087906
New Mexico,Taos County,35055,12038,13731.35161,4139,3270.759316,-1693.35161,-0.123320097,868.240684,0.265455388
New Mexico,Torrance County,35057,2144,2475.462182,4880,5266.413651,-331.462182,-0.13389911,-386.413651,-0.073373205
New Mexico,Union County,35059,378,307.3591855,1247,1234.260923,70.6408145,0.229831474,12.739077,0.010321219
New Mexico,Valencia County,35061,13609,14051.45295,19057,18722.62268,-442.45295,-0.031488057,334.37732,0.017859534
New York,Albany County,36001,92589,90298.92007,54560,42625.90607,2290.07993,0.0253611,11934.09393,0.279972792
New York,Allegany County,36003,5483,5506.35309,13826,13652.31411,-23.35309,-0.004241117,173.68589,0.012722084
New York,Bronx County,36005,261670,294992.0949,98174,25575.18939,-33322.0949,-0.112959281,72598.81061,2.838642151
New York,Broome County,36007,45142,42813.77022,44763,36945.14023,2328.22978,0.054380396,7817.85977,0.211607257
New York,Cattaraugus County,36009,11424,10656.65795,22586,20516.82363,767.34205,0.072005882,2069.17637,0.100852666
New York,Cayuga County,36011,15772,12784.91574,20482,18687.78654,2987.08426,0.233641294,1794.21346,0.09600995
New York,Chautauqua County,36013,22085,21367.02821,34528,31936.15903,717.97179,0.033601855,2591.84097,0.081156941
New York,Chemung County,36015,15572,14385.34063,21861,20056.58672,1186.65937,0.082490877,1804.41328,0.08996612
New York,Chenango County,36017,8177,7142.795529,14294,12933.95058,1034.204471,0.144789875,1360.04942,0.105153442
New York,Clinton County,36019,17478,17278.19473,18247,14608.99473,199.80527,0.011564013,3638.00527,0.249025024
New York,Columbia County,36021,20396,17531.72122,15168,15564.53183,2864.27878,0.163376929,-396.53183,-0.025476631
New York,Cortland County,36023,10290,9538.692783,11706,11116.08907,751.307217,0.07876417,589.91093,0.053068208
New York,Delaware County,36025,9237,7312.086885,13789,12101.29197,1924.913115,0.263250854,1687.70803,0.139465111
New York,Dutchess County,36027,79994,76676.73575,71778,67462.30046,3317.26425,0.043262982,4315.69954,0.063972019
New York,Erie County,36029,248651,228809.6399,204774,159899.5343,19841.3601,0.086715578,44874.4657,0.280641628
New York,Essex County,36031,9629,9878.075854,9533,7101.557962,-249.075854,-0.025215017,2431.442038,0.342381496
New York,Franklin County,36033,8821,6993.012723,10569,8656.239394,1827.987277,0.261401966,1912.760606,0.220969005
New York,Fulton County,36035,7666,7065.204343,16237,14062.20302,600.795657,0.08503585,2174.79698,0.154655496
New York,Genesee County,36037,9367,8564.909346,18997,17935.76456,802.090654,0.09364847,1061.23544,0.059168676
New York,Greene County,36039,10436,8919.983629,14702,12742.45696,1516.016371,0.169957304,1959.54304,0.153780629
New York,Hamilton County,36041,1211,1099.323013,2223,2132.274179,111.676987,0.101587055,90.725821,0.042548853
New York,Herkimer County,36043,9110,8645.559522,19557,17092.55176,464.440478,0.053720118,2464.44824,0.144182582
New York,Jefferson County,36045,16326,15113.39783,26417,23349.84082,1212.60217,0.08023359,3067.15918,0.131356749
New York,Kings County,36047,601265,599303.6703,233964,103066.4224,1961.3297,0.003272681,130897.5776,1.270031253
New York,Lewis County,36049,3600,3487.050764,9353,8522.123198,112.949236,0.03239105,830.876802,0.097496455
New York,Livingston County,36051,12148,12618.04585,18780,18090.94657,-470.04585,-0.037251874,689.05343,0.038088302
New York,Madison County,36053,14629,12208.92896,19025,18092.51081,2420.07104,0.198221404,932.48919,0.051540065
New York,Monroe County,36055,214757,206157.9478,145940,149154.3048,8599.0522,0.04171099,-3214.3048,-0.021550198
New York,Montgomery County,36057,7356,6899.687643,13286,9882.198445,456.312357,0.06613522,3403.801555,0.344437685
New York,Nassau County,36059,338424,307920.2956,368117,281621.9824,30503.7044,0.099063637,86495.0176,0.307131627
New York,New York County,36061,533782,579100.24,113921,59827.2378,-45318.24,-0.078256296,54093.7622,0.904166132
New York,Niagara County,36063,43438,38252.17608,58678,52406.59302,5185.82392,0.135569383,6271.40698,0.119668283
New York,Oneida County,36065,39415,35239.22535,60687,47994.37755,4175.77465,0.118497913,12692.62245,0.264460612
New York,Onondaga County,36067,133155,117573.3853,93916,92266.3187,15581.6147,0.132526716,1649.6813,0.017879561
New York,Ontario County,36069,29520,26384.92149,30221,27145.55471,3135.07851,0.118820839,3075.44529,0.113294619
New York,Orange County,36071,80253,81508.15429,94936,84373.43585,-1255.15429,-0.015399125,10562.56415,0.125188266
New York,Orleans County,36073,5366,5138.084087,12659,11719.09678,227.915913,0.044358152,939.90322,0.080202701
New York,Oswego County,36075,20483,18162.96404,33548,32522.78059,2320.03596,0.127734436,1025.21941,0.031523117
New York,Otsego County,36077,13031,10949.83361,15256,14272.63562,2081.16639,0.190063746,983.36438,0.068898584
New York,Putnam County,36079,23956,25595.73136,31553,28653.80727,-1639.73136,-0.064062688,2899.19273,0.101180018
New York,Queens County,36081,437282,453487.0446,264628,113787.858,-16205.0446,-0.035734306,150840.142,1.325625991
New York,Rensselaer County,36083,39668,35063.34848,38601,30547.25389,4604.65152,0.131323782,8053.74611,0.263648776
New York,Richmond County,36085,69345,80995.36388,128151,121424.0467,-11650.36388,-0.143839886,6726.9533,0.055400503
New York,Rockland County,36087,65880,79146.96282,83543,67598.42838,-13266.96282,-0.167624408,15944.57162,0.235871928
New York,Saratoga County,36091,66321,69681.98248,63940,64124.02861,-3360.98248,-0.048233164,-184.02861,-0.002869885
New York,Schenectady County,36093,39733,35615.92042,31975,27556.69835,4117.07958,0.115596608,4418.30165,0.160334943
New York,Schoharie County,36095,5547,4827.129702,10423,9594.29596,719.870298,0.149130092,828.70404,0.086374659
New York,Schuyler County,36097,3736,3448.857294,5717,5332.971223,287.142706,0.083257346,384.028777,0.072010285
New York,Seneca County,36099,6610,5776.364475,8379,8204.909403,833.635525,0.144318373,174.090597,0.021217857
New York,Steuben County,36101,15413,13688.16937,29777,27357.01669,1724.83063,0.126008861,2419.98331,0.088459328
New York,Suffolk County,36103,341812,364294.7263,417549,377075.7994,-22482.7263,-0.061715761,40473.2006,0.107334389
New York,Sullivan County,36105,14549,12912.93034,20386,17577.20066,1636.06966,0.126700107,2808.79934,0.159797876
New York,Tioga County,36107,9437,9357.793176,15038,14486.02646,79.206824,0.008464263,551.97354,0.038103861
New York,Tompkins County,36109,34631,33103.22831,11354,10492.91802,1527.77169,0.046151743,861.08198,0.082063157
New York,Ulster County,36111,57974,54289.59684,39743,38063.49915,3684.40316,0.067865731,1679.50085,0.044123659
New York,Warren County,36113,17099,15439.01543,18606,16764.16603,1659.98457,0.10751881,1841.83397,0.109867319
New York,Washington County,36115,11224,8918.003972,17268,15265.78045,2305.996028,0.258577596,2002.21955,0.131157366
New York,Wayne County,36117,17056,16560.2937,27286,25279.34935,495.7063,0.029933424,2006.65065,0.079379047
New York,Westchester County,36119,287434,282579.4804,167795,143719.0371,4854.5196,0.017179307,24075.9629,0.167521042
New York,Wyoming County,36121,4929,4767.827762,14112,13816.28595,161.172238,0.033804123,295.71405,0.021403295
New York,Yates County,36123,4401,3813.364303,6098,6150.211189,587.635697,0.154099019,-52.211189,-0.008489333
North Carolina,Alamance County,37001,40624,40570.09857,47937,44523.82304,53.90143,0.0013286,3413.17696,0.076659566
North Carolina,Alexander County,37003,4060,4139.94568,16404,17511.12415,-79.94568,-0.019310804,-1107.12415,-0.063224048
North Carolina,Alleghany County,37005,1533,1488.994857,4900,4503.185491,44.005143,0.02955359,396.814509,0.088118624
North Carolina,Anson County,37007,5253,5920.242421,5525,6099.043836,-667.242421,-0.112705253,-574.043836,-0.0941203
North Carolina,Ashe County,37009,4431,3818.782718,11629,11561.49648,612.217282,0.160317391,67.50352,0.005838649
North Carolina,Avery County,37011,2220,2024.291185,7181,7418.358232,195.708815,0.09668017,-237.358232,-0.03199606
North Carolina,Beaufort County,37013,9049,10628.29544,17296,18087.14719,-1579.29544,-0.148593483,-791.14719,-0.04374085
North Carolina,Bertie County,37015,5279,6272.628665,3840,4891.665917,-993.628665,-0.15840706,-1051.665917,-0.214991362
North Carolina,Bladen County,37017,6620,8303.048523,10035,9691.854034,-1683.048523,-0.202702479,343.145966,0.035405606
North Carolina,Brunswick County,37019,40557,37432.52499,67658,65854.45233,3124.47501,0.083469523,1803.54767,0.027386875
North Carolina,Buncombe County,37021,98662,103479.2424,59016,72152.32385,-4817.2424,-0.046552741,-13136.32385,-0.182063767
North Carolina,Burke County,37023,13272,12440.52521,32130,32097.69889,831.47479,0.066835988,32.30111,0.001006337
North Carolina,Cabarrus County,37025,54494,59234.40669,63746,61191.05585,-4740.40669,-0.080027926,2554.94415,0.041753556
North Carolina,Caldwell County,37027,10146,9985.717673,33009,34024.43001,160.282327,0.016051157,-1015.43001,-0.029844145
North Carolina,Camden County,37029,1522,1659.818662,4716,4928.217721,-137.818662,-0.083032361,-212.217721,-0.043061758
North Carolina,Carteret County,37031,12813,13129.26305,32508,34450.39106,-316.26305,-0.024088408,-1942.39106,-0.056382264
North Carolina,Caswell County,37033,4493,5481.149295,7445,6876.928958,-988.149295,-0.180281405,568.071042,0.082605338
North Carolina,Catawba County,37035,26569,23633.66575,59577,60055.24169,2935.33425,0.124201395,-478.24169,-0.007963363
North Carolina,Chatham County,37037,29014,29342.78009,22507,23013.2865,-328.78009,-0.011204804,-506.2865,-0.021999748
North Carolina,Cherokee County,37039,3686,3412.331946,13883,13499.33544,273.668054,0.080199716,383.66456,0.028420996
North Carolina,Chowan County,37041,2895,3659.802756,4587,4825.685831,-764.802756,-0.208973764,-238.685831,-0.049461535
North Carolina,Clay County,37043,1899,1672.212331,5761,5469.776579,226.787669,0.135621335,291.223421,0.053242288
North Carolina,Cleveland County,37045,16603,18926.13744,34654,37790.58519,-2323.13744,-0.122747573,-3136.58519,-0.082999117
North Carolina,Columbus County,37047,8648,11690.86068,17592,16512.7642,-3042.86068,-0.260276875,1079.2358,0.06535767
North Carolina,Craven County,37049,22011,25743.42654,33477,36096.86852,-3732.42654,-0.144985615,-2619.86852,-0.072578831
North Carolina,Cumberland County,37051,78631,105168.3879,59840,72186.07071,-26537.3879,-0.252332364,-12346.07071,-0.171031206
North Carolina,Currituck County,37053,4604,4593.942289,13235,13874.87607,10.057711,0.002189342,-639.87607,-0.046117606
North Carolina,Dare County,37055,10074,12439.9924,14792,16814.33728,-2365.9924,-0.190192431,-2022.33728,-0.120274576
North Carolina,Davidson County,37057,24150,20434.59743,67959,69379.94984,3715.40257,0.18181922,-1420.94984,-0.020480699
North Carolina,Davie County,37059,6988,6605.736906,19398,20039.9101,382.263094,0.05786835,-641.9101,-0.032031586
North Carolina,Duplin County,37061,8057,10024.65482,14677,14316.78441,-1967.65482,-0.196281553,360.21559,0.02516037
North Carolina,Durham County,37063,144450,172850.012,32853,34579.99565,-28400.012,-0.164304368,-1726.99565,-0.049942044
North Carolina,Edgecombe County,37065,14900,17687.6228,9355,11441.458,-2787.6228,-0.157603022,-2086.458,-0.182359451
North Carolina,Forsyth County,37067,114145,117744.1456,87292,97748.07667,-3599.1456,-0.030567512,-10456.07667,-0.106969641
North Carolina,Franklin County,37069,18167,17685.38736,23938,23426.9198,481.61264,0.027232236,511.0802,0.021815937
North Carolina,Gaston County,37071,44062,36388.95414,73828,73817.26612,7673.04586,0.210861951,10.73388,0.000145412
North Carolina,Gates County,37073,2268,2792.973262,3538,3462.960253,-524.973262,-0.187962151,75.039747,0.021669249
North Carolina,Graham County,37075,839,861.2869902,3883,3771.937411,-22.2869902,-0.025876381,111.062589,0.029444441
North Carolina,Granville County,37077,14365,17392.08536,17383,20747.85457,-3027.08536,-0.174049592,-3364.85457,-0.162178434
North Carolina,Greene County,37079,3437,4317.169794,4965,4970.556557,-880.169794,-0.203876576,-5.556557,-0.001117894
North Carolina,Guilford County,37081,171118,200506.1643,109077,124656.6632,-29388.1643,-0.146569879,-15579.6632,-0.124980589
North Carolina,Halifax County,37083,14014,16032.97597,9778,11459.96669,-2018.97597,-0.125926464,-1681.96669,-0.146768899
North Carolina,Harnett County,37085,23472,23686.66091,39440,39310.06073,-214.66091,-0.009062523,129.93927,0.003305497
North Carolina,Haywood County,37087,13913,13249.73785,23393,22602.56161,663.26215,0.050058511,790.43839,0.034971186
North Carolina,Henderson County,37089,29361,31995.64944,39497,41392.2772,-2634.64944,-0.08234399,-1895.2772,-0.045788184
North Carolina,Hertford County,37091,6191,7643.332819,3561,4291.014599,-1452.332819,-0.190013029,-730.014599,-0.170126338
North Carolina,Hoke County,37093,11896,12549.87357,10547,11824.72564,-653.87357,-0.052102005,-1277.72564,-0.108055415
North Carolina,Hyde County,37095,931,1011.75144,1465,1499.200333,-80.75144,-0.079813516,-34.200333,-0.022812384
North Carolina,Iredell County,37097,36739,33773.70737,72801,73711.13921,2965.29263,0.087798849,-910.13921,-0.012347377
North Carolina,Jackson County,37099,9746,9190.282754,11796,11336.92072,555.717246,0.060467916,459.07928,0.040494178
North Carolina,Johnston County,37101,48116,43895.42946,74878,75640.1159,4220.57054,0.096150569,-762.1159,-0.010075552
North Carolina,Jones County,37103,2007,2412.153829,3409,3353.879408,-405.153829,-0.167963512,55.120592,0.016434876
North Carolina,Lee County,37105,12245,13958.34276,17489,19411.99323,-1713.34276,-0.122746861,-1922.99323,-0.099062121
North Carolina,Lenoir County,37107,12700,14780.43121,14564,15416.91059,-2080.43121,-0.140755786,-852.91059,-0.055323055
North Carolina,Lincoln County,37109,14842,12931.67191,40183,39991.29102,1910.32809,0.147724757,191.70898,0.004793768
North Carolina,McDowell County,37111,5911,5576.827233,17520,17866.13458,334.172767,0.059921664,-346.13458,-0.019373781
North Carolina,Macon County,37113,6675,6420.873778,14981,15683.89905,254.126222,0.039578137,-702.89905,-0.044816601
North Carolina,Madison County,37115,5090,4416.114437,8275,7496.225897,673.885563,0.152596943,778.774103,0.103888825
North Carolina,Martin County,37117,5360,7141.70927,6601,7353.0701,-1781.70927,-0.24947939,-752.0701,-0.10227974
North Carolina,Mecklenburg County,37119,376454,441529.3747,187770,205445.4226,-65075.3747,-0.147386286,-17675.4226,-0.086034638
North Carolina,Mitchell County,37121,1915,1705.812496,6843,7258.609182,209.187504,0.122632179,-415.609182,-0.057257413
North Carolina,Montgomery County,37123,4055,4345.94846,9044,8579.282766,-290.94846,-0.066947057,464.717234,0.054167376
North Carolina,Moore County,37125,21436,22525.88262,39617,42344.03982,-1089.88262,-0.04838357,-2727.03982,-0.064401976
North Carolina,Nash County,37127,25508,31304.73615,26431,29196.47511,-5796.73615,-0.185171219,-2765.47511,-0.094719486
North Carolina,New Hanover County,37129,68814,81907.62255,67949,73366.45565,-13093.62255,-0.159858413,-5417.45565,-0.073841044
North Carolina,Northampton County,37131,5239,6347.025589,3905,5155.445996,-1108.025589,-0.174573991,-1250.445996,-0.242548559
North Carolina,Onslow County,37133,25684,26598.56961,54960,53483.01175,-914.56961,-0.034384165,1476.98825,0.027616026
North Carolina,Orange County,37135,65444,81203.58859,20806,25109.35263,-15759.58859,-0.194075026,-4303.35263,-0.171384452
North Carolina,Pamlico County,37137,2676,2889.365942,5229,5278.706829,-213.365942,-0.073845247,-49.706829,-0.009416478
North Carolina,Pasquotank County,37139,9549,9558.653398,10537,10134.63772,-9.653398,-0.001009912,402.36228,0.039701693
North Carolina,Pender County,37141,12460,13079.70979,26042,25662.49016,-619.70979,-0.047379476,379.50984,0.014788504
North Carolina,Perquimans County,37143,2269,2826.946365,5278,5464.271591,-557.946365,-0.197367156,-186.271591,-0.034089007
North Carolina,Person County,37145,8295,10315.41589,13509,15456.95277,-2020.41589,-0.195863736,-1947.95277,-0.126024372
North Carolina,Pitt County,37147,45595,57216.05427,40403,50437.62428,-11621.05427,-0.203108278,-10034.62428,-0.198951168
North Carolina,Polk County,37149,4827,4430.723159,8107,8024.265742,396.276841,0.089438411,82.734258,0.010310508
North Carolina,Randolph County,37151,15951,14969.51751,59357,62992.24852,981.48249,0.065565406,-3635.24852,-0.057709458
North Carolina,Richmond County,37153,7787,9108.531368,11931,11484.81124,-1321.531368,-0.145087206,446.18876,0.038850335
North Carolina,Robeson County,37155,16728,22093.80497,29647,26568.1697,-5365.80497,-0.242864684,3078.8303,0.11588417
North Carolina,Rockingham County,37157,15676,17422.09614,33447,34520.69084,-1746.09614,-0.10022308,-1073.69084,-0.03110282
North Carolina,Rowan County,37159,23788,23208.58632,50807,52496.56773,579.41368,0.024965488,-1689.56773,-0.032184347
North Carolina,Rutherford County,37161,8914,8654.289757,25456,26314.48078,259.710243,0.030009423,-858.48078,-0.032623892
North Carolina,Sampson County,37163,9797,11543.26415,18178,18567.80699,-1746.26415,-0.151279926,-389.80699,-0.020993701
North Carolina,Scotland County,37165,6754,7343.403067,7767,9755.099222,-589.403067,-0.080262933,-1988.099222,-0.203801025
North Carolina,Stanly County,37167,8881,7543.693157,27518,26743.57754,1337.306843,0.17727482,774.42246,0.028957325
North Carolina,Stokes County,37169,5380,5213.067759,21548,21899.4475,166.932241,0.032021882,-351.4475,-0.016048236
North Carolina,Surry County,37171,8613,8141.615763,28565,28848.96144,471.384237,0.057898119,-283.96144,-0.009843039
North Carolina,Swain County,37173,2643,2550.545167,4311,3878.860045,92.454833,0.036249048,432.139955,0.111409009
North Carolina,Transylvania County,37175,8972,8824.093217,11492,11984.73042,147.906783,0.016761698,-492.73042,-0.041113183
North Carolina,Tyrrell County,37177,680,866.7389439,1057,996.7519782,-186.7389439,-0.215450044,60.2480218,0.060444346
North Carolina,Union County,37179,51168,53813.72498,86271,94232.80065,-2645.72498,-0.049164502,-7961.80065,-0.084490757
North Carolina,Vance County,37181,11292,13323.22726,8614,9340.41253,-2031.22726,-0.152457601,-726.41253,-0.077770926
North Carolina,Wake County,37183,402984,467005.7503,236735,275650.2953,-64021.7503,-0.137089854,-38915.2953,-0.141176324
North Carolina,Warren County,37185,5872,6764.344342,3976,4459.178573,-892.344342,-0.131918823,-483.178573,-0.10835596
North Carolina,Washington County,37187,3138,3666.84972,2768,3260.995439,-528.84972,-0.144224542,-492.995439,-0.151179432
North Carolina,Watauga County,37189,17225,18729.65666,15254,17747.07824,-1504.65666,-0.080335517,-2493.07824,-0.140478236
North Carolina,Wayne County,37191,22618,29012.77446,31580,35365.25685,-6394.77446,-0.220412373,-3785.25685,-0.107033207
North Carolina,Wilkes County,37193,7194,6657.542998,28812,28535.67447,536.457002,0.080578826,276.32553,0.009683511
North Carolina,Wilson County,37195,19909,25007.61926,19750,21540.55739,-5098.61926,-0.203882633,-1790.55739,-0.083124933
North Carolina,Yadkin County,37197,3739,3422.651024,16439,16762.70777,316.348976,0.092428055,-323.70777,-0.019311186
North Carolina,Yancey County,37199,3635,3769.793213,7509,7422.00622,-134.793213,-0.035756129,86.99378,0.01172106
North Dakota,Adams County,38001,215,234.8997262,962,888.6404237,-19.8997262,-0.084715834,73.3595763,0.082552599
North Dakota,Barnes County,38003,1661,1647.475569,3531,3277.527881,13.524431,0.008209185,253.472119,0.077336373
North Dakota,Benson County,38005,795,757.6649184,1163,897.0230179,37.3350816,0.049276508,265.9769821,0.296510766
North Dakota,Billings County,38007,93,55.83319313,543,507.3894683,37.16680687,0.665675824,35.6105317,0.070183821
North Dakota,Bottineau County,38009,735,793.7337105,2628,2419.283162,-58.7337105,-0.073996744,208.716838,0.086272182
North Dakota,Bowman County,38011,207,263.1115042,1384,1369.965088,-56.1115042,-0.213261311,14.034912,0.010244722
North Dakota,Burke County,38013,130,124.4357043,909,806.718868,5.5642957,0.044716231,102.281132,0.126786587
North Dakota,Burleigh County,38015,14215,15077.53346,36595,37615.20741,-862.53346,-0.057206536,-1020.20741,-0.027122206
North Dakota,Cass County,38017,40304,42665.60222,47873,43269.61115,-2361.60222,-0.055351433,4603.38885,0.106388496
North Dakota,Cavalier County,38019,491,473.5307738,1461,1251.063837,17.4692262,0.036891427,209.936163,0.167806116
North Dakota,Dickey County,38021,557,596.6156328,1829,1649.891352,-39.6156328,-0.066400595,179.108648,0.108557844
North Dakota,Divide County,38023,253,225.9941893,914,718.4155111,27.0058107,0.11949781,195.5844889,0.272244246
North Dakota,Dunn County,38025,332,294.0993321,1877,1837.772783,37.9006679,0.128870296,39.227217,0.021344977
North Dakota,Eddy County,38027,316,315.5791702,862,705.7205784,0.4208298,0.001333516,156.2794216,0.221446599
North Dakota,Emmons County,38029,205,224.3731043,1697,1505.776648,-19.3731043,-0.086343256,191.223352,0.126993171
North Dakota,Foster County,38031,335,352.2493007,1326,1239.457248,-17.2493007,-0.048969013,86.542752,0.069823104
North Dakota,Golden Valley County,38033,122,105.7385464,847,754.2391158,16.2614536,0.153789268,92.7608842,0.122986043
North Dakota,Grand Forks County,38035,12469,13428.74403,18123,18437.39941,-959.74403,-0.071469381,-314.39941,-0.017052264
North Dakota,Grant County,38037,205,150.882388,1076,926.8131991,54.117612,0.358674148,149.1868009,0.160967497
North Dakota,Griggs County,38039,301,349.6033984,963,765.6752098,-48.6033984,-0.139024388,197.3247902,0.257713437
North Dakota,Hettinger County,38041,192,193.6394079,1089,941.866262,-1.6394079,-0.008466293,147.133738,0.156215106
North Dakota,Kidder County,38043,238,178.8618943,1137,1015.640964,59.1381057,0.330635577,121.359036,0.119490096
North Dakota,LaMoure County,38045,453,442.1435957,1614,1416.278895,10.8564043,0.024554024,197.721105,0.139606052
North Dakota,Logan County,38047,117,119.3409806,898,766.8415107,-2.3409806,-0.019615899,131.1584893,0.171037284
North Dakota,McHenry County,38049,479,480.648728,2223,1986.805791,-1.648728,-0.003430214,236.194209,0.118881377
North Dakota,McIntosh County,38051,229,233.5739826,1132,1039.476679,-4.5739826,-0.019582586,92.523321,0.089009521
North Dakota,McKenzie County,38053,809,662.326316,4627,4562.967438,146.673684,0.221452297,64.032562,0.014033096
North Dakota,McLean County,38055,1093,1133.648205,4231,3970.804878,-40.648205,-0.035856101,260.195122,0.065527048
North Dakota,Mercer County,38057,672,916.1260433,3798,4214.564148,-244.1260433,-0.26647648,-416.564148,-0.0988392
North Dakota,Morton County,38059,3748,3797.048744,12839,12678.51352,-49.048744,-0.012917597,160.48648,0.012658146
North Dakota,Mountrail County,38061,1125,1253.508046,2877,2501.853993,-128.508046,-0.102518724,375.146007,0.149947202
